4.800000000000000000e+01,9.929999999999999938e-01
4.900000000000000000e+01,8.856000000000000538e-01
5.000000000000000000e+01,9.237999999999999545e-01
5.100000000000000000e+01,7.521999999999999797e-01
5.200000000000000000e+01,9.237999999999999545e-01
5.300000000000000000e+01,9.624000000000000332e-01
5.400000000000000000e+01,8.828000000000000291e-01
5.500000000000000000e+01,8.920000000000000151e-01
5.600000000000000000e+01,9.726000000000000201e-01
5.700000000000000000e+01,9.784000000000000474e-01
5.800000000000000000e+01,8.336000000000000076e-01
5.900000000000000000e+01,9.232000000000000206e-01
6.000000000000000000e+01,8.661999999999999700e-01
6.100000000000000000e+01,5.657999999999999696e-01
6.200000000000000000e+01,9.674000000000000377e-01
6.300000000000000000e+01,9.886000000000000343e-01
6.400000000000000000e+01,9.122000000000000108e-01
6.500000000000000000e+01,9.389999999999999458e-01
6.600000000000000000e+01,9.439999999999999503e-01
6.700000000000000000e+01,9.267999999999999572e-01
6.800000000000000000e+01,9.619999999999999662e-01
6.900000000000000000e+01,9.165999999999999703e-01
7.000000000000000000e+01,9.778000000000000025e-01
7.100000000000000000e+01,9.205999999999999739e-01
7.200000000000000000e+01,9.577999999999999847e-01
7.300000000000000000e+01,8.975999999999999535e-01
7.400000000000000000e+01,9.153999999999999915e-01
7.500000000000000000e+01,8.783999999999999586e-01
7.600000000000000000e+01,9.517999999999999794e-01
7.700000000000000000e+01,9.202000000000000179e-01
7.800000000000000000e+01,8.629999999999999893e-01
7.900000000000000000e+01,8.958000000000000407e-01
8.000000000000000000e+01,8.596000000000000307e-01
8.100000000000000000e+01,9.140000000000000346e-01
8.200000000000000000e+01,8.960000000000000187e-01
8.300000000000000000e+01,9.761999999999999567e-01
8.400000000000000000e+01,9.352000000000000313e-01
8.500000000000000000e+01,8.269999999999999574e-01
8.600000000000000000e+01,9.834000000000000519e-01
8.700000000000000000e+01,9.657999999999999918e-01
8.800000000000000000e+01,8.663999999999999480e-01
8.900000000000000000e+01,9.392000000000000348e-01
9.000000000000000000e+01,6.879999999999999449e-01
9.100000000000000000e+01,9.759999999999999787e-01
9.200000000000000000e+01,9.706000000000000183e-01
9.300000000000000000e+01,9.137999999999999456e-01
9.400000000000000000e+01,9.345999999999999863e-01
9.500000000000000000e+01,7.351999999999999647e-01
9.600000000000000000e+01,5.542000000000000259e-01
9.700000000000000000e+01,6.161999999999999700e-01
9.800000000000000000e+01,9.539999999999999591e-01
9.900000000000000000e+01,9.499999999999999556e-01
1.000000000000000000e+02,9.506000000000000005e-01
1.010000000000000000e+02,9.604000000000000314e-01
1.020000000000000000e+02,9.778000000000000025e-01
1.030000000000000000e+02,8.733999999999999542e-01
1.040000000000000000e+02,8.112000000000000322e-01
1.050000000000000000e+02,8.409999999999999698e-01
1.060000000000000000e+02,9.432000000000000384e-01
1.070000000000000000e+02,9.187999999999999501e-01
1.080000000000000000e+02,9.274000000000000021e-01
1.090000000000000000e+02,8.359999999999999654e-01
1.100000000000000000e+02,9.402000000000000357e-01
1.110000000000000000e+02,9.814000000000000501e-01
1.120000000000000000e+02,8.524000000000000465e-01
1.130000000000000000e+02,9.913999999999999480e-01
1.140000000000000000e+02,8.242000000000000437e-01
1.150000000000000000e+02,9.746000000000000218e-01
1.160000000000000000e+02,6.785999999999999810e-01
1.170000000000000000e+02,9.566000000000000059e-01
1.180000000000000000e+02,9.654000000000000359e-01
1.190000000000000000e+02,8.649999999999999911e-01
1.200000000000000000e+02,9.576000000000000068e-01
1.210000000000000000e+02,8.961999999999999966e-01
1.220000000000000000e+02,8.267999999999999794e-01
1.230000000000000000e+02,9.193999999999999950e-01
1.240000000000000000e+02,7.361999999999999655e-01
1.250000000000000000e+02,9.696000000000000174e-01
1.260000000000000000e+02,9.734000000000000430e-01
1.270000000000000000e+02,9.562000000000000499e-01
1.280000000000000000e+02,9.092000000000000082e-01
1.290000000000000000e+02,9.626000000000000112e-01
1.300000000000000000e+02,9.497999999999999776e-01
1.310000000000000000e+02,9.597999999999999865e-01
1.320000000000000000e+02,7.753999999999999782e-01
1.330000000000000000e+02,9.786000000000000254e-01
1.340000000000000000e+02,8.683999999999999497e-01
1.350000000000000000e+02,8.342000000000000526e-01
1.360000000000000000e+02,9.165999999999999703e-01
1.370000000000000000e+02,9.729999999999999760e-01
1.380000000000000000e+02,9.696000000000000174e-01
1.390000000000000000e+02,8.661999999999999700e-01
1.400000000000000000e+02,8.566000000000000281e-01
1.410000000000000000e+02,9.739999999999999769e-01
1.420000000000000000e+02,6.740000000000000435e-01
1.430000000000000000e+02,8.309999999999999609e-01
1.440000000000000000e+02,8.508000000000000007e-01
1.450000000000000000e+02,9.666000000000000147e-01
1.460000000000000000e+02,9.073999999999999844e-01
1.470000000000000000e+02,9.514000000000000234e-01
1.480000000000000000e+02,9.522000000000000464e-01
1.490000000000000000e+02,8.386000000000000121e-01
1.500000000000000000e+02,9.687999999999999945e-01
1.510000000000000000e+02,9.220000000000000417e-01
1.520000000000000000e+02,9.365999999999999881e-01
1.530000000000000000e+02,7.204000000000000403e-01
1.540000000000000000e+02,9.432000000000000384e-01
1.550000000000000000e+02,8.910000000000000142e-01
1.560000000000000000e+02,8.195999999999999952e-01
1.570000000000000000e+02,7.094000000000000306e-01
1.580000000000000000e+02,9.537999999999999812e-01
1.590000000000000000e+02,9.799999999999999822e-01
1.600000000000000000e+02,9.412000000000000366e-01
1.610000000000000000e+02,9.654000000000000359e-01
1.620000000000000000e+02,9.879999999999999893e-01
1.630000000000000000e+02,6.233999999999999542e-01
1.640000000000000000e+02,8.387999999999999901e-01
1.650000000000000000e+02,7.930000000000000382e-01
1.660000000000000000e+02,9.749999999999999778e-01
1.670000000000000000e+02,9.669999999999999707e-01
1.680000000000000000e+02,7.875999999999999668e-01
1.690000000000000000e+02,9.475999999999999979e-01
1.700000000000000000e+02,9.312000000000000277e-01
1.710000000000000000e+02,8.880000000000000115e-01
1.720000000000000000e+02,9.768000000000000016e-01
1.730000000000000000e+02,9.404000000000000137e-01
1.740000000000000000e+02,8.197999999999999732e-01
1.750000000000000000e+02,9.547999999999999821e-01
1.760000000000000000e+02,9.516000000000000014e-01
1.770000000000000000e+02,9.098000000000000531e-01
1.780000000000000000e+02,7.665999999999999481e-01
1.790000000000000000e+02,9.804000000000000492e-01
1.800000000000000000e+02,9.150000000000000355e-01
1.810000000000000000e+02,9.083999999999999853e-01
1.820000000000000000e+02,9.539999999999999591e-01
1.830000000000000000e+02,9.699999999999999734e-01
1.840000000000000000e+02,9.791999999999999593e-01
1.850000000000000000e+02,9.764000000000000457e-01
1.860000000000000000e+02,9.352000000000000313e-01
1.870000000000000000e+02,9.469999999999999529e-01
1.880000000000000000e+02,9.616000000000000103e-01
1.890000000000000000e+02,9.769999999999999796e-01
1.900000000000000000e+02,8.888000000000000345e-01
1.910000000000000000e+02,9.624000000000000332e-01
1.920000000000000000e+02,9.270000000000000462e-01
1.930000000000000000e+02,8.214000000000000190e-01
1.940000000000000000e+02,9.459999999999999520e-01
1.950000000000000000e+02,9.886000000000000343e-01
1.960000000000000000e+02,9.180000000000000382e-01
1.970000000000000000e+02,9.542000000000000481e-01
1.980000000000000000e+02,9.155999999999999694e-01
1.990000000000000000e+02,9.629999999999999671e-01
2.000000000000000000e+02,8.888000000000000345e-01
2.010000000000000000e+02,9.781999999999999584e-01
2.020000000000000000e+02,8.911999999999999922e-01
2.030000000000000000e+02,9.385999999999999899e-01
2.040000000000000000e+02,9.829999999999999849e-01
2.050000000000000000e+02,8.995999999999999552e-01
2.060000000000000000e+02,9.160000000000000364e-01
2.070000000000000000e+02,9.774000000000000465e-01
2.080000000000000000e+02,9.482000000000000428e-01
2.090000000000000000e+02,9.644000000000000350e-01
2.100000000000000000e+02,9.706000000000000183e-01
2.110000000000000000e+02,8.990000000000000213e-01
2.120000000000000000e+02,9.213999999999999968e-01
2.130000000000000000e+02,9.170000000000000373e-01
2.140000000000000000e+02,6.610000000000000320e-01
2.150000000000000000e+02,9.861999999999999655e-01
2.160000000000000000e+02,9.647999999999999909e-01
2.170000000000000000e+02,8.367999999999999883e-01
2.180000000000000000e+02,8.618000000000000105e-01
2.190000000000000000e+02,9.576000000000000068e-01
2.200000000000000000e+02,9.674000000000000377e-01
2.210000000000000000e+02,8.544000000000000483e-01
2.220000000000000000e+02,9.519999999999999574e-01
2.230000000000000000e+02,9.000000000000000222e-01
2.240000000000000000e+02,9.469999999999999529e-01
2.250000000000000000e+02,5.929999999999999716e-01
2.260000000000000000e+02,7.224000000000000421e-01
2.270000000000000000e+02,8.698000000000000176e-01
2.280000000000000000e+02,8.963999999999999746e-01
2.290000000000000000e+02,9.514000000000000234e-01
2.300000000000000000e+02,9.759999999999999787e-01
2.310000000000000000e+02,9.482000000000000428e-01
2.320000000000000000e+02,7.284000000000000474e-01
2.330000000000000000e+02,9.235999999999999766e-01
2.340000000000000000e+02,8.077999999999999625e-01
2.350000000000000000e+02,4.822000000000000175e-01
2.360000000000000000e+02,9.701999999999999513e-01
2.370000000000000000e+02,7.448000000000000176e-01
2.380000000000000000e+02,6.348000000000000309e-01
2.390000000000000000e+02,9.774000000000000465e-01
2.400000000000000000e+02,9.233999999999999986e-01
2.410000000000000000e+02,9.697999999999999954e-01
2.420000000000000000e+02,9.230000000000000426e-01
2.430000000000000000e+02,9.769999999999999796e-01
2.440000000000000000e+02,9.639999999999999680e-01
2.450000000000000000e+02,9.048000000000000487e-01
2.460000000000000000e+02,9.781999999999999584e-01
2.470000000000000000e+02,9.589999999999999636e-01
2.480000000000000000e+02,9.425999999999999934e-01
2.490000000000000000e+02,9.162000000000000144e-01
2.500000000000000000e+02,9.714000000000000412e-01
2.510000000000000000e+02,9.252000000000000224e-01
2.520000000000000000e+02,9.302000000000000268e-01
2.530000000000000000e+02,9.891999999999999682e-01
2.540000000000000000e+02,8.820000000000000062e-01
2.550000000000000000e+02,4.875999999999999779e-01
2.560000000000000000e+02,8.731999999999999762e-01
2.570000000000000000e+02,9.073999999999999844e-01
2.580000000000000000e+02,9.709999999999999742e-01
2.590000000000000000e+02,7.882000000000000117e-01
2.600000000000000000e+02,7.852000000000000091e-01
2.610000000000000000e+02,9.135999999999999677e-01
2.620000000000000000e+02,9.798000000000000043e-01
2.630000000000000000e+02,9.687999999999999945e-01
2.640000000000000000e+02,9.834000000000000519e-01
2.650000000000000000e+02,9.744000000000000439e-01
2.660000000000000000e+02,9.526000000000000023e-01
2.670000000000000000e+02,9.908000000000000140e-01
2.680000000000000000e+02,7.237999999999999989e-01
2.690000000000000000e+02,7.209999999999999742e-01
2.700000000000000000e+02,9.734000000000000430e-01
2.710000000000000000e+02,9.315999999999999837e-01
2.720000000000000000e+02,6.752000000000000224e-01
2.730000000000000000e+02,9.532000000000000473e-01
2.740000000000000000e+02,8.446000000000000174e-01
2.750000000000000000e+02,9.846000000000000307e-01
2.760000000000000000e+02,9.070000000000000284e-01
2.770000000000000000e+02,9.913999999999999480e-01
2.780000000000000000e+02,9.664000000000000368e-01
2.790000000000000000e+02,7.620000000000000107e-01
2.800000000000000000e+02,9.676000000000000156e-01
2.810000000000000000e+02,9.864000000000000545e-01
2.820000000000000000e+02,9.559999999999999609e-01
2.830000000000000000e+02,8.436000000000000165e-01
2.840000000000000000e+02,9.744000000000000439e-01
2.850000000000000000e+02,9.749999999999999778e-01
2.860000000000000000e+02,9.334000000000000075e-01
2.870000000000000000e+02,9.646000000000000130e-01
2.880000000000000000e+02,9.697999999999999954e-01
2.890000000000000000e+02,9.364000000000000101e-01
2.900000000000000000e+02,9.656000000000000139e-01
2.910000000000000000e+02,9.252000000000000224e-01
2.920000000000000000e+02,7.249999999999999778e-01
2.930000000000000000e+02,9.484000000000000208e-01
2.940000000000000000e+02,9.716000000000000192e-01
2.950000000000000000e+02,9.272000000000000242e-01
2.960000000000000000e+02,9.798000000000000043e-01
2.970000000000000000e+02,9.976000000000000423e-01
2.980000000000000000e+02,9.881999999999999673e-01
2.990000000000000000e+02,7.436000000000000387e-01
3.000000000000000000e+02,9.664000000000000368e-01
3.010000000000000000e+02,9.689999999999999725e-01
3.020000000000000000e+02,9.791999999999999593e-01
3.030000000000000000e+02,9.567999999999999838e-01
3.040000000000000000e+02,9.103999999999999870e-01
3.050000000000000000e+02,8.686000000000000387e-01
3.060000000000000000e+02,9.022000000000000020e-01
3.070000000000000000e+02,9.799999999999999822e-01
3.080000000000000000e+02,9.135999999999999677e-01
3.090000000000000000e+02,9.374000000000000110e-01
3.100000000000000000e+02,8.826000000000000512e-01
3.110000000000000000e+02,7.086000000000000076e-01
3.120000000000000000e+02,8.793999999999999595e-01
3.130000000000000000e+02,9.641999999999999460e-01
3.140000000000000000e+02,9.856000000000000316e-01
3.150000000000000000e+02,9.487999999999999767e-01
3.160000000000000000e+02,9.574000000000000288e-01
3.170000000000000000e+02,9.143999999999999906e-01
3.180000000000000000e+02,9.788000000000000034e-01
3.190000000000000000e+02,9.512000000000000455e-01
3.200000000000000000e+02,9.671999999999999487e-01
3.210000000000000000e+02,8.584000000000000519e-01
3.220000000000000000e+02,7.448000000000000176e-01
3.230000000000000000e+02,8.928000000000000380e-01
3.240000000000000000e+02,9.771999999999999575e-01
3.250000000000000000e+02,9.806000000000000272e-01
3.260000000000000000e+02,9.254000000000000004e-01
3.270000000000000000e+02,7.059999999999999609e-01
3.280000000000000000e+02,7.493999999999999551e-01
3.290000000000000000e+02,9.761999999999999567e-01
3.300000000000000000e+02,6.735999999999999766e-01
3.310000000000000000e+02,6.542000000000000037e-01
3.320000000000000000e+02,9.190000000000000391e-01
3.330000000000000000e+02,9.731999999999999540e-01
3.340000000000000000e+02,9.462000000000000410e-01
3.350000000000000000e+02,7.903999999999999915e-01
3.360000000000000000e+02,9.058000000000000496e-01
3.370000000000000000e+02,9.706000000000000183e-01
3.380000000000000000e+02,9.664000000000000368e-01
3.390000000000000000e+02,9.457999999999999741e-01
3.400000000000000000e+02,9.861999999999999655e-01
3.410000000000000000e+02,9.247999999999999554e-01
3.420000000000000000e+02,9.494000000000000217e-01
3.430000000000000000e+02,6.523999999999999799e-01
3.440000000000000000e+02,8.496000000000000218e-01
3.450000000000000000e+02,9.746000000000000218e-01
3.460000000000000000e+02,9.312000000000000277e-01
3.470000000000000000e+02,9.422000000000000375e-01
3.480000000000000000e+02,7.416000000000000369e-01
3.490000000000000000e+02,9.614000000000000323e-01
3.500000000000000000e+02,9.557999999999999829e-01
3.510000000000000000e+02,5.243999999999999773e-01
3.520000000000000000e+02,9.352000000000000313e-01
3.530000000000000000e+02,9.661999999999999478e-01
3.540000000000000000e+02,7.972000000000000197e-01
3.550000000000000000e+02,8.820000000000000062e-01
3.560000000000000000e+02,8.943999999999999728e-01
3.570000000000000000e+02,9.546000000000000041e-01
3.580000000000000000e+02,7.711999999999999966e-01
3.590000000000000000e+02,9.791999999999999593e-01
3.600000000000000000e+02,9.123999999999999888e-01
3.610000000000000000e+02,7.862000000000000099e-01
3.620000000000000000e+02,9.572000000000000508e-01
3.630000000000000000e+02,9.711999999999999522e-01
3.640000000000000000e+02,8.955999999999999517e-01
3.650000000000000000e+02,8.004000000000000004e-01
3.660000000000000000e+02,8.508000000000000007e-01
3.670000000000000000e+02,9.604000000000000314e-01
3.680000000000000000e+02,9.687999999999999945e-01
3.690000000000000000e+02,9.197999999999999510e-01
3.700000000000000000e+02,9.217999999999999527e-01
3.710000000000000000e+02,7.825999999999999623e-01
3.720000000000000000e+02,9.417999999999999705e-01
3.730000000000000000e+02,9.746000000000000218e-01
3.740000000000000000e+02,8.788000000000000256e-01
3.750000000000000000e+02,9.587999999999999856e-01
3.760000000000000000e+02,9.382000000000000339e-01
3.770000000000000000e+02,8.950000000000000178e-01
3.780000000000000000e+02,8.237999999999999767e-01
3.790000000000000000e+02,9.634000000000000341e-01
3.800000000000000000e+02,9.093999999999999861e-01
3.810000000000000000e+02,9.856000000000000316e-01
3.820000000000000000e+02,9.749999999999999778e-01
3.830000000000000000e+02,8.576000000000000290e-01
3.840000000000000000e+02,9.120000000000000329e-01
3.850000000000000000e+02,9.439999999999999503e-01
3.860000000000000000e+02,7.441999999999999726e-01
3.870000000000000000e+02,6.892000000000000348e-01
3.880000000000000000e+02,9.102000000000000091e-01
3.890000000000000000e+02,9.407999999999999696e-01
3.900000000000000000e+02,9.374000000000000110e-01
3.910000000000000000e+02,8.905999999999999472e-01
3.920000000000000000e+02,8.020000000000000462e-01
3.930000000000000000e+02,9.407999999999999696e-01
3.940000000000000000e+02,9.243999999999999995e-01
3.950000000000000000e+02,9.527999999999999803e-01
3.960000000000000000e+02,9.612000000000000544e-01
3.970000000000000000e+02,9.901999999999999691e-01
3.980000000000000000e+02,7.783999999999999808e-01
3.990000000000000000e+02,8.885999999999999455e-01
4.000000000000000000e+02,8.648000000000000131e-01
4.010000000000000000e+02,9.766000000000000236e-01
4.020000000000000000e+02,7.997999999999999554e-01
4.030000000000000000e+02,9.232000000000000206e-01
4.040000000000000000e+02,9.687999999999999945e-01
4.050000000000000000e+02,8.194000000000000172e-01
4.060000000000000000e+02,7.112000000000000544e-01
4.070000000000000000e+02,9.574000000000000288e-01
4.080000000000000000e+02,8.851999999999999869e-01
4.090000000000000000e+02,9.697999999999999954e-01
4.100000000000000000e+02,9.776000000000000245e-01
4.110000000000000000e+02,9.270000000000000462e-01
4.120000000000000000e+02,9.667999999999999927e-01
4.130000000000000000e+02,9.869999999999999885e-01
4.140000000000000000e+02,8.800000000000000044e-01
4.150000000000000000e+02,8.751999999999999780e-01
4.160000000000000000e+02,7.513999999999999568e-01
4.170000000000000000e+02,7.286000000000000254e-01
4.180000000000000000e+02,9.808000000000000052e-01
4.190000000000000000e+02,8.494000000000000439e-01
4.200000000000000000e+02,8.638000000000000123e-01
4.210000000000000000e+02,9.442000000000000393e-01
4.220000000000000000e+02,9.602000000000000535e-01
4.230000000000000000e+02,9.707999999999999963e-01
4.240000000000000000e+02,9.834000000000000519e-01
4.250000000000000000e+02,9.532000000000000473e-01
4.260000000000000000e+02,8.925999999999999490e-01
4.270000000000000000e+02,7.511999999999999789e-01
4.280000000000000000e+02,9.694000000000000394e-01
4.290000000000000000e+02,9.294000000000000039e-01
4.300000000000000000e+02,9.786000000000000254e-01
4.310000000000000000e+02,9.734000000000000430e-01
4.320000000000000000e+02,6.338000000000000300e-01
4.330000000000000000e+02,9.627999999999999892e-01
4.340000000000000000e+02,9.846000000000000307e-01
4.350000000000000000e+02,8.060000000000000497e-01
4.360000000000000000e+02,9.395999999999999908e-01
4.370000000000000000e+02,9.768000000000000016e-01
4.380000000000000000e+02,9.676000000000000156e-01
4.390000000000000000e+02,9.547999999999999821e-01
4.400000000000000000e+02,9.666000000000000147e-01
4.410000000000000000e+02,9.651999999999999469e-01
4.420000000000000000e+02,9.160000000000000364e-01
4.430000000000000000e+02,9.502000000000000446e-01
4.440000000000000000e+02,9.711999999999999522e-01
4.450000000000000000e+02,7.762000000000000011e-01
4.460000000000000000e+02,9.893999999999999462e-01
4.470000000000000000e+02,9.656000000000000139e-01
4.480000000000000000e+02,8.536000000000000254e-01
4.490000000000000000e+02,9.549999999999999600e-01
4.500000000000000000e+02,9.270000000000000462e-01
4.510000000000000000e+02,9.242000000000000215e-01
4.520000000000000000e+02,8.194000000000000172e-01
4.530000000000000000e+02,9.427999999999999714e-01
4.540000000000000000e+02,8.973999999999999755e-01
4.550000000000000000e+02,9.739999999999999769e-01
4.560000000000000000e+02,9.028000000000000469e-01
4.570000000000000000e+02,9.671999999999999487e-01
4.580000000000000000e+02,7.785999999999999588e-01
4.590000000000000000e+02,9.856000000000000316e-01
4.600000000000000000e+02,8.928000000000000380e-01
4.610000000000000000e+02,9.746000000000000218e-01
4.620000000000000000e+02,9.464000000000000190e-01
4.630000000000000000e+02,9.245999999999999774e-01
4.640000000000000000e+02,9.816000000000000281e-01
4.650000000000000000e+02,9.834000000000000519e-01
4.660000000000000000e+02,9.330000000000000515e-01
4.670000000000000000e+02,7.735999999999999543e-01
4.680000000000000000e+02,7.598000000000000309e-01
4.690000000000000000e+02,9.005999999999999561e-01
4.700000000000000000e+02,9.287999999999999590e-01
4.710000000000000000e+02,9.911999999999999700e-01
4.720000000000000000e+02,9.886000000000000343e-01
4.730000000000000000e+02,8.968000000000000416e-01
4.740000000000000000e+02,9.514000000000000234e-01
4.750000000000000000e+02,9.425999999999999934e-01
4.760000000000000000e+02,7.860000000000000320e-01
4.770000000000000000e+02,9.160000000000000364e-01
4.780000000000000000e+02,9.804000000000000492e-01
4.790000000000000000e+02,9.345999999999999863e-01
4.800000000000000000e+02,9.759999999999999787e-01
4.810000000000000000e+02,9.487999999999999767e-01
4.820000000000000000e+02,9.012000000000000011e-01
4.830000000000000000e+02,9.475999999999999979e-01
4.840000000000000000e+02,8.319999999999999618e-01
4.850000000000000000e+02,9.789999999999999813e-01
4.860000000000000000e+02,9.794000000000000483e-01
4.870000000000000000e+02,8.796000000000000485e-01
4.880000000000000000e+02,9.829999999999999849e-01
4.890000000000000000e+02,7.957999999999999519e-01
4.900000000000000000e+02,9.881999999999999673e-01
4.910000000000000000e+02,9.065999999999999615e-01
4.920000000000000000e+02,9.744000000000000439e-01
4.930000000000000000e+02,8.990000000000000213e-01
4.940000000000000000e+02,7.072000000000000508e-01
4.950000000000000000e+02,7.635999999999999455e-01
4.960000000000000000e+02,8.162000000000000366e-01
4.970000000000000000e+02,9.586000000000000076e-01
4.980000000000000000e+02,9.220000000000000417e-01
4.990000000000000000e+02,9.806000000000000272e-01
5.000000000000000000e+02,7.523999999999999577e-01
5.010000000000000000e+02,8.955999999999999517e-01
5.020000000000000000e+02,7.616000000000000547e-01
5.030000000000000000e+02,8.903999999999999693e-01
5.040000000000000000e+02,8.716000000000000414e-01
5.050000000000000000e+02,9.848000000000000087e-01
5.060000000000000000e+02,8.641999999999999682e-01
5.070000000000000000e+02,9.193999999999999950e-01
5.080000000000000000e+02,9.779999999999999805e-01
5.090000000000000000e+02,9.646000000000000130e-01
5.100000000000000000e+02,8.184000000000000163e-01
5.110000000000000000e+02,9.838000000000000078e-01
5.120000000000000000e+02,9.357999999999999652e-01
5.130000000000000000e+02,8.264000000000000234e-01
5.140000000000000000e+02,9.035999999999999588e-01
5.150000000000000000e+02,9.210000000000000409e-01
5.160000000000000000e+02,9.022000000000000020e-01
5.170000000000000000e+02,9.072000000000000064e-01
5.180000000000000000e+02,7.319999999999999840e-01
5.190000000000000000e+02,8.838000000000000300e-01
5.200000000000000000e+02,8.668000000000000149e-01
5.210000000000000000e+02,9.210000000000000409e-01
5.220000000000000000e+02,7.730000000000000204e-01
5.230000000000000000e+02,8.653999999999999471e-01
5.240000000000000000e+02,9.175999999999999712e-01
5.250000000000000000e+02,9.891999999999999682e-01
5.260000000000000000e+02,9.651999999999999469e-01
5.270000000000000000e+02,9.836000000000000298e-01
5.280000000000000000e+02,9.507999999999999785e-01
5.290000000000000000e+02,9.746000000000000218e-01
5.300000000000000000e+02,6.904000000000000137e-01
5.310000000000000000e+02,8.676000000000000378e-01
5.320000000000000000e+02,9.534000000000000252e-01
5.330000000000000000e+02,9.589999999999999636e-01
5.340000000000000000e+02,8.866000000000000547e-01
5.350000000000000000e+02,9.516000000000000014e-01
5.360000000000000000e+02,8.035999999999999810e-01
5.370000000000000000e+02,9.788000000000000034e-01
5.380000000000000000e+02,8.294000000000000261e-01
5.390000000000000000e+02,8.945999999999999508e-01
5.400000000000000000e+02,9.539999999999999591e-01
5.410000000000000000e+02,9.177999999999999492e-01
5.420000000000000000e+02,9.479999999999999538e-01
5.430000000000000000e+02,8.174000000000000155e-01
5.440000000000000000e+02,9.806000000000000272e-01
5.450000000000000000e+02,9.779999999999999805e-01
5.460000000000000000e+02,9.203999999999999959e-01
5.470000000000000000e+02,9.334000000000000075e-01
5.480000000000000000e+02,7.721999999999999975e-01
5.490000000000000000e+02,8.751999999999999780e-01
5.500000000000000000e+02,9.686000000000000165e-01
5.510000000000000000e+02,9.382000000000000339e-01
5.520000000000000000e+02,9.746000000000000218e-01
5.530000000000000000e+02,9.596000000000000085e-01
5.540000000000000000e+02,9.564000000000000279e-01
5.550000000000000000e+02,7.852000000000000091e-01
5.560000000000000000e+02,9.649999999999999689e-01
5.570000000000000000e+02,9.402000000000000357e-01
5.580000000000000000e+02,9.055999999999999606e-01
5.590000000000000000e+02,9.779999999999999805e-01
5.600000000000000000e+02,9.806000000000000272e-01
5.610000000000000000e+02,9.202000000000000179e-01
5.620000000000000000e+02,9.936000000000000387e-01
5.630000000000000000e+02,9.604000000000000314e-01
5.640000000000000000e+02,9.445999999999999952e-01
5.650000000000000000e+02,9.699999999999999734e-01
5.660000000000000000e+02,9.724000000000000421e-01
5.670000000000000000e+02,7.673999999999999710e-01
5.680000000000000000e+02,9.854000000000000536e-01
5.690000000000000000e+02,9.879999999999999893e-01
5.700000000000000000e+02,9.455999999999999961e-01
5.710000000000000000e+02,9.574000000000000288e-01
5.720000000000000000e+02,8.287999999999999812e-01
5.730000000000000000e+02,8.299999999999999600e-01
5.740000000000000000e+02,9.062000000000000055e-01
5.750000000000000000e+02,9.375999999999999890e-01
5.760000000000000000e+02,7.568000000000000282e-01
5.770000000000000000e+02,6.505999999999999561e-01
5.780000000000000000e+02,8.723999999999999533e-01
5.790000000000000000e+02,9.577999999999999847e-01
5.800000000000000000e+02,9.193999999999999950e-01
5.810000000000000000e+02,9.587999999999999856e-01
5.820000000000000000e+02,9.344000000000000083e-01
